文件名,子文件,文件后缀,文件大小(B),所有依赖文件个数,总大小(MB),引用次数,文件状态
Assets/FORGE3D/Sci-Fi Effects/Effects/Solo Gun/Materials/solo_gun_flames_02.mat,,.mat,4280,0,0.00408172607421875,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Plasma Gun/Textures/plasma_gun_trail_01.tga,,.tga,49196,0,0.0469169616699219,1,None
Assets/FORGE3D/Sci-Fi Effects/Examples/Prefabs/vulcan_impact_example.prefab,,.prefab,54520,0,0.0519943237304688,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Rail Gun/Textures/railgun_wave.tga,,.tga,196652,0,0.187541961669922,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Laser Impulse/Materials/laser_impulse_flare_004.mat,,.mat,4284,0,0.00408554077148438,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Rail Gun/Textures/railgun_beam_003.tga,,.tga,49196,0,0.0469169616699219,1,None
Assets/FORGE3D/Sci-Fi Effects/Sounds/weapon_flame_004.wav,,.wav,124712,0,0.118934631347656,1,None
Assets/FORGE3D/Sci-Fi Effects/Sounds/weapon_energy_beam_003_open.wav,,.wav,53972,0,0.0514717102050781,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Sniper/Textures/sniper_beam_005.tga,,.tga,49196,0,0.0469169616699219,1,None
Assets/FORGE3D/Sci-Fi Effects/Sounds/impact_projectile_metal_001.wav,,.wav,42028,0,0.0400810241699219,1,None
Assets/FORGE3D/Sci-Fi Effects/Code/F3DProjectile.cs,,.cs,5815,0,0.00554561614990234,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Shot Gun/Materials/shot_gun_spark.mat,,.mat,4276,0,0.00407791137695313,1,None
Assets/FORGE3D/Sci-Fi Effects/Sounds/impact_projectile_metal_007.wav,,.wav,27944,0,0.0266494750976563,1,None
Assets/FORGE3D/Sci-Fi Effects/Sounds/weapon_flame_003.wav,,.wav,199322,0,0.190088272094727,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Solo Gun/Materials/solo_gun_flames_01.mat,,.mat,4280,0,0.00408172607421875,1,None
Assets/FORGE3D/Sci-Fi Effects/Examples/Prefabs/plasma_gun_projectile_001_example.prefab,,.prefab,65592,0,0.0625534057617188,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Sniper/Textures/sniper_smoke.tga,,.tga,262188,0,0.250041961669922,1,None
Assets/FORGE3D/Sci-Fi Effects/Sounds/weapon_shotgun_001.wav,,.wav,81478,0,0.0777034759521484,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Seeker Bolt/Textures/seeker_bolt_flare.tga,,.tga,49196,0,0.0469169616699219,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Laser Impulse/Materials/laser_impulse_muzzle_001.mat,,.mat,4284,0,0.00408554077148438,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Plasma Beam/Materials/plasma_beam_flare_red_001.mat,,.mat,4288,0,0.00408935546875,1,None
Assets/FORGE3D/Sci-Fi Effects/Sounds/weapon_gatling_006.wav,,.wav,100412,0,0.0957603454589844,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Solo Gun/Materials/solo_gun_sparks.mat,,.mat,4276,0,0.00407791137695313,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Seeker Bolt/Materials/seeker_bolt_sparks_01.mat,,.mat,4284,0,0.00408554077148438,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Plasma Beam/Textures/plasma_beam_hit_red.tga,,.tga,196652,0,0.187541961669922,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Rail Gun/Materials/railgun_beam.mat,,.mat,4272,0,0.0040740966796875,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Lightning Gun/Textures/lightning_gun_bolt_002.tga,,.tga,196652,0,0.187541961669922,1,None
Assets/FORGE3D/Sci-Fi Effects/Sounds/weapon_sniper_003.wav,,.wav,101216,0,0.096527099609375,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Shot Gun/Materials/shot_gun_fragment_001.mat,,.mat,4284,0,0.00408554077148438,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Seeker Bolt/Materials/seeker_bolt_sparks_02.mat,,.mat,4284,0,0.00408554077148438,1,None
Assets/FORGE3D/Sci-Fi Effects/Examples/Prefabs/flames_flame_red_example.prefab,,.prefab,51516,0,0.0491294860839844,1,None
Assets/FORGE3D/Sci-Fi Effects/Examples/Prefabs/railgun_beam_example.prefab,,.prefab,10496,0,0.010009765625,1,None
Assets/FORGE3D/Sci-Fi Effects/Code/F3DBeam.cs,,.cs,7137,0,0.00680637359619141,1,None
Assets/FORGE3D/Sci-Fi Effects/Examples/Prefabs/seeker_bolt_flare_example.prefab,,.prefab,52296,0,0.0498733520507813,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Rail Gun/Textures/railgun_beam_005.tga,,.tga,49196,0,0.0469169616699219,1,None
Assets/FORGE3D/Sci-Fi Effects/Sounds/weapon_laser_006.wav,,.wav,52344,0,0.0499191284179688,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Lightning Gun/Textures/lightning_gun_bolt_001.tga,,.tga,196652,0,0.187541961669922,1,None
Assets/FORGE3D/Sci-Fi Effects/Shaders/Additive.shader,,.shader,1724,0,0.00164413452148438,1,None
Assets/FORGE3D/Sci-Fi Effects/Sounds/weapon_laser_007.wav,,.wav,51652,0,0.0492591857910156,1,None
Assets/FORGE3D/Sci-Fi Effects/Examples/Prefabs/lightning_gun_beam_001_example.prefab,,.prefab,86996,0,0.0829658508300781,1,None
Assets/FORGE3D/Sci-Fi Effects/Code/F3DRandomize.cs,,.cs,996,0,0.000949859619140625,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Solo Gun/Materials/solo_gun_flare_01.mat,,.mat,4336,0,0.0041351318359375,1,None
Assets/FORGE3D/Sci-Fi Effects/Examples/Prefabs/solo_gun_flare_trail_example.prefab,,.prefab,65408,0,0.0623779296875,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Plasma Gun/Textures/plasma_gun_flare_02.tga,,.tga,196652,0,0.187541961669922,1,None
Assets/FORGE3D/Sci-Fi Effects/Code/F3DAudioController.cs,,.cs,17538,0,0.0167255401611328,1,None
Assets/FORGE3D/Sci-Fi Effects/Examples/Prefabs/seeker_bolt_hit_example.prefab,,.prefab,67848,0,0.0647048950195313,1,None
Assets/FORGE3D/Sci-Fi Effects/Sounds/weapon_laser_005.wav,,.wav,77010,0,0.0734424591064453,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Solo Gun/Textures/solo_gun_muzzle.tga,,.tga,98348,0,0.0937919616699219,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Plasma Beam/Materials/plasma_beam_blue.mat,,.mat,4276,0,0.00407791137695313,1,None
Assets/FORGE3D/Sci-Fi Effects/Sounds/weapon_flame_006.wav,,.wav,188974,0,0.180219650268555,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Plasma Beam/plasma_beam_flare_blue.prefab,,.prefab,53200,0,0.0507354736328125,1,None
Assets/FORGE3D/Sci-Fi Effects/Effects/Lightning Gun/Textures/lightning_gun_bolt_008.tga,,.tga,196652,0,0.187541961669922,1,None
Assets/Resources/Bgm/bgm.mp3,,.mp3,119488,0,0.11395263671875,0,None
Assets/Resources/Bgm/bgm1.mp3,,.mp3,1731180,0,1.65098190307617,0,None
Assets/Resources/Block/Env_Alpha/Env_Alpha_Barrel_5x5.prefab,,.prefab,5660,3,0.0389862060546875,0,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Materials/barrel.mat,.mat,4892,0,0,1,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_Barrel_5x5.fbx,.fbx,25440,0,0,1,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Materials/text.mat,.mat,4888,0,0,4,None
Assets/Arts/Environment/Env_Alpha/Fbx/Materials/barrel.mat,,.mat,4892,0,0.00466537475585938,1,None
Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_Barrel_5x5.fbx,,.fbx,25440,0,0.024261474609375,1,None
Assets/Arts/Environment/Env_Alpha/Fbx/Materials/text.mat,,.mat,4888,0,0.00466156005859375,4,None
Assets/Resources/Block/Env_Alpha/Env_Alpha_Brick_5x5.prefab,,.prefab,5660,3,0.039947509765625,0,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Materials/brick.mat,.mat,4892,0,0,1,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_Brick_5x5.fbx,.fbx,26448,0,0,1,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Materials/text.mat,.mat,4888,0,0,4,None
Assets/Arts/Environment/Env_Alpha/Fbx/Materials/brick.mat,,.mat,4892,0,0.00466537475585938,1,None
Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_Brick_5x5.fbx,,.fbx,26448,0,0.0252227783203125,1,None
Assets/Resources/Block/Env_Alpha/Env_Alpha_CrystalA_5x5.prefab,,.prefab,5644,2,0.0274276733398438,0,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_CrystalA_5x5.fbx,.fbx,18224,0,0,1,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Materials/crystalA.mat,.mat,4892,0,0,1,None
Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_CrystalA_5x5.fbx,,.fbx,18224,0,0.0173797607421875,1,None
Assets/Arts/Environment/Env_Alpha/Fbx/Materials/crystalA.mat,,.mat,4892,0,0.00466537475585938,1,None
Assets/Resources/Block/Env_Alpha/Env_Alpha_CrystalB_5x5.prefab,,.prefab,5644,2,0.0274276733398438,0,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_CrystalB_5x5.fbx,.fbx,18224,0,0,1,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Materials/crystalB.mat,.mat,4892,0,0,1,None
Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_CrystalB_5x5.fbx,,.fbx,18224,0,0.0173797607421875,1,None
Assets/Arts/Environment/Env_Alpha/Fbx/Materials/crystalB.mat,,.mat,4892,0,0.00466537475585938,1,None
Assets/Resources/Block/Env_Alpha/Env_Alpha_CrystalC_5x5.prefab,,.prefab,5644,2,0.0274276733398438,0,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Materials/crystalC.mat,.mat,4892,0,0,1,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_CrystalC_5x5.fbx,.fbx,18224,0,0,1,None
Assets/Arts/Environment/Env_Alpha/Fbx/Materials/crystalC.mat,,.mat,4892,0,0.00466537475585938,1,None
Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_CrystalC_5x5.fbx,,.fbx,18224,0,0.0173797607421875,1,None
Assets/Resources/Block/Env_Alpha/Env_Alpha_Hide_Straw_10x10.prefab,,.prefab,5668,3,0.0376205444335938,0,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Materials/text.mat,.mat,4888,0,0,4,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Materials/straw.mat,.mat,4892,0,0,1,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_Hide_Straw_10x10.fbx,.fbx,24000,0,0,1,None
Assets/Arts/Environment/Env_Alpha/Fbx/Materials/straw.mat,,.mat,4892,0,0.00466537475585938,1,None
Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_Hide_Straw_10x10.fbx,,.fbx,24000,0,0.02288818359375,1,None
Assets/Resources/Block/Env_Alpha/Env_Alpha_Static_10x10_Box.prefab,,.prefab,6492,3,0.055206298828125,0,None
,Assets/Arts/Environment/Env_Alpha/Materials/Env_Alpha_Static_512Grid.mat,.mat,4908,0,0,3,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_Static_10x10_Box.fbx,.fbx,20432,0,0,1,None
,Assets/Arts/Environment/Env_Alpha/Texture/Env_Alpha_Static_512Grid.png,.png,26056,0,0,3,None
Assets/Arts/Environment/Env_Alpha/Materials/Env_Alpha_Static_512Grid.mat,,.mat,4908,0,0.00468063354492188,3,None
Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_Static_10x10_Box.fbx,,.fbx,20432,0,0.0194854736328125,1,None
Assets/Arts/Environment/Env_Alpha/Texture/Env_Alpha_Static_512Grid.png,,.png,26056,0,0.0248489379882813,3,None
Assets/Resources/Block/Env_Alpha/Env_Alpha_Static_15x15_Box.prefab,,.prefab,6492,3,0.055206298828125,0,None
,Assets/Arts/Environment/Env_Alpha/Materials/Env_Alpha_Static_512Grid.mat,.mat,4908,0,0,3,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_Static_15x15_Box.fbx,.fbx,20432,0,0,1,None
,Assets/Arts/Environment/Env_Alpha/Texture/Env_Alpha_Static_512Grid.png,.png,26056,0,0,3,None
Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_Static_15x15_Box.fbx,,.fbx,20432,0,0.0194854736328125,1,None
Assets/Resources/Block/Env_Alpha/Env_Alpha_Static_5x5_Box.prefab,,.prefab,6492,3,0.055206298828125,0,None
,Assets/Arts/Environment/Env_Alpha/Materials/Env_Alpha_Static_512Grid.mat,.mat,4908,0,0,3,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_Static_5x5_Box.fbx,.fbx,20432,0,0,1,None
,Assets/Arts/Environment/Env_Alpha/Texture/Env_Alpha_Static_512Grid.png,.png,26056,0,0,3,None
Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_Static_5x5_Box.fbx,,.fbx,20432,0,0.0194854736328125,1,None
Assets/Resources/Block/Env_Alpha/Env_Alpha_Steel_5x5.prefab,,.prefab,5660,3,0.04071044921875,0,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Materials/steel.mat,.mat,4892,0,0,1,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_Steel_5x5.fbx,.fbx,27248,0,0,1,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Materials/text.mat,.mat,4888,0,0,4,None
Assets/Arts/Environment/Env_Alpha/Fbx/Materials/steel.mat,,.mat,4892,0,0.00466537475585938,1,None
Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_Steel_5x5.fbx,,.fbx,27248,0,0.0259857177734375,1,None
Assets/Resources/Block/Env_Alpha/Env_Alpha_WoodBox_5x5.prefab,,.prefab,5644,2,0.0289344787597656,0,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_WoodBox_5x5.fbx,.fbx,19808,0,0,1,None
,Assets/Arts/Environment/Env_Alpha/Fbx/Materials/wood.mat,.mat,4888,0,0,1,None
Assets/Arts/Environment/Env_Alpha/Fbx/Env_Alpha_WoodBox_5x5.fbx,,.fbx,19808,0,0.018890380859375,1,None
Assets/Arts/Environment/Env_Alpha/Fbx/Materials/wood.mat,,.mat,4888,0,0.00466156005859375,1,None
Assets/Resources/Buff/1.prefab,,.prefab,52740,13,0.431341171264648,0,None
,Assets/Arts/Sfx/animation/5.controller,.controller,7040,0,0,1,None
,Assets/Standard Assets/Effects/ToonShading/Shaders/ToonBasic.shader,.shader,1310,0,0,9,None
,Assets/Arts/Sfx/textures/tx_lizi_03.mat,.mat,4268,0,0,9,None
,Assets/Arts/Sfx/models/tank_Prop_08.FBX,.fbx,29424,0,0,1,None
,Assets/Arts/Sfx/textures/tank_Prop_01.mat,.mat,5032,0,0,8,None
,Assets/Arts/Sfx/textures/tank_Prop_01.png,.png,286333,0,0,8,None
,Assets/Arts/Sfx/models/Materials/No Name.mat,.mat,4892,0,0,11,None
,Assets/Arts/Sfx/textures/tx_lizi_03.png,.png,4623,0,0,13,None
,Assets/Arts/Sfx/models/tank_cartoon_11_01.FBX,.fbx,22944,0,0,9,None
,Assets/Arts/Sfx/animation/sfx_item_05.anim,.anim,11572,0,0,1,None
,Assets/Arts/Sfx/textures/tx_lizi_55.mat,.mat,4944,0,0,1,None
,Assets/Arts/Sfx/textures/tx_lizi_55.png,.png,12280,0,0,1,None
,Assets/Arts/Sfx/models/Materials/道具.mat,.mat,4892,0,0,9,None
Assets/Arts/Sfx/animation/5.controller,,.controller,7040,0,0.0067138671875,1,None
Assets/Standard Assets/Effects/ToonShading/Shaders/ToonBasic.shader,,.shader,1310,0,0.00124931335449219,9,None
Assets/Arts/Sfx/textures/tx_lizi_03.mat,,.mat,4268,0,0.00407028198242188,9,None
Assets/Arts/Sfx/models/tank_Prop_08.FBX,,.fbx,29424,0,0.0280609130859375,1,None
Assets/Arts/Sfx/textures/tank_Prop_01.mat,,.mat,5032,0,0.00479888916015625,8,None
Assets/Arts/Sfx/textures/tank_Prop_01.png,,.png,286333,0,0.273068428039551,8,None
Assets/Arts/Sfx/models/tank_cartoon_11_01.FBX,,.fbx,22944,0,0.021881103515625,9,None
Assets/Arts/Sfx/animation/sfx_item_05.anim,,.anim,11572,0,0.0110359191894531,1,None
Assets/Arts/Sfx/textures/tx_lizi_55.mat,,.mat,4944,0,0.0047149658203125,1,None
Assets/Arts/Sfx/textures/tx_lizi_55.png,,.png,12280,0,0.0117111206054688,1,None
Assets/Arts/Sfx/models/Materials/道具.mat,,.mat,4892,0,0.00466537475585938,9,None
Assets/Resources/Buff/2.prefab,,.prefab,53688,13,0.42684268951416,0,None
,Assets/Standard Assets/Effects/ToonShading/Shaders/ToonBasic.shader,.shader,1310,0,0,9,None
,Assets/Arts/Sfx/models/tank_Prop_07.FBX,.fbx,27952,0,0,2,None
,Assets/Arts/Sfx/textures/tx_lizi_03.mat,.mat,4268,0,0,9,None
,Assets/Arts/Sfx/animation/6.controller,.controller,7040,0,0,2,None
,Assets/Arts/Sfx/textures/tank_Prop_01.mat,.mat,5032,0,0,8,None
,Assets/Arts/Sfx/textures/tank_Prop_01.png,.png,286333,0,0,8,None
,Assets/Arts/Sfx/models/Materials/No Name.mat,.mat,4892,0,0,11,None
,Assets/Arts/Sfx/textures/tx_lizi_03.png,.png,4623,0,0,13,None
,Assets/Arts/Sfx/textures/tx_lizi_36.mat,.mat,4268,0,0,7,None
,Assets/Arts/Sfx/textures/tx_lizi_36.png,.png,9667,0,0,7,None
,Assets/Arts/Sfx/animation/sfx_item_06.anim,.anim,10668,0,0,2,None
,Assets/Arts/Sfx/models/tank_cartoon_11_01.FBX,.fbx,22944,0,0,9,None
,Assets/Arts/Sfx/models/Materials/道具.mat,.mat,4892,0,0,9,None
Assets/Arts/Sfx/models/tank_Prop_07.FBX,,.fbx,27952,0,0.0266571044921875,2,None
Assets/Arts/Sfx/animation/6.controller,,.controller,7040,0,0.0067138671875,2,None
Assets/Arts/Sfx/animation/sfx_item_06.anim,,.anim,10668,0,0.0101737976074219,2,None
Assets/Resources/Buff/3.prefab,,.prefab,53788,13,0.422625541687012,0,None
,Assets/Standard Assets/Effects/ToonShading/Shaders/ToonBasic.shader,.shader,1310,0,0,9,None
,Assets/Arts/Sfx/animation/sfx_item_02.anim,.anim,11376,0,0,2,None
,Assets/Arts/Sfx/textures/tx_lizi_03.mat,.mat,4268,0,0,9,None
,Assets/Arts/Sfx/textures/tx_trace_100_02.mat,.mat,4272,0,0,2,None
,Assets/Arts/Sfx/textures/tank_Prop_01.mat,.mat,5032,0,0,8,None
,Assets/Arts/Sfx/textures/tank_Prop_01.png,.png,286333,0,0,8,None
,Assets/Arts/Sfx/textures/tx_trace_100.png,.png,3121,0,0,8,None
,Assets/Arts/Sfx/models/Materials/No Name.mat,.mat,4892,0,0,11,None
,Assets/Arts/Sfx/textures/tx_lizi_03.png,.png,4623,0,0,13,None
,Assets/Arts/Sfx/models/tank_cartoon_11_01.FBX,.fbx,22944,0,0,9,None
,Assets/Arts/Sfx/models/tank_Prop_05.FBX,.fbx,29264,0,0,2,None
,Assets/Arts/Sfx/animation/2.controller,.controller,7040,0,0,2,None
,Assets/Arts/Sfx/models/Materials/道具.mat,.mat,4892,0,0,9,None
Assets/Arts/Sfx/animation/sfx_item_02.anim,,.anim,11376,0,0.0108489990234375,2,None
Assets/Arts/Sfx/textures/tx_trace_100_02.mat,,.mat,4272,0,0.0040740966796875,2,None
Assets/Arts/Sfx/models/tank_Prop_05.FBX,,.fbx,29264,0,0.0279083251953125,2,None
Assets/Arts/Sfx/animation/2.controller,,.controller,7040,0,0.0067138671875,2,None
Assets/Resources/Buff/4.prefab,,.prefab,64188,18,0.508770942687988,0,None
,Assets/Standard Assets/Effects/ToonShading/Shaders/ToonBasic.shader,.shader,1310,0,0,9,None
,Assets/Arts/Sfx/textures/tx_lizi_03.mat,.mat,4268,0,0,9,None
,Assets/Arts/Sfx/textures/tx_wenli_14_02.mat,.mat,4992,0,0,1,None
,Assets/Arts/Sfx/textures/tank_Prop_01.mat,.mat,5032,0,0,8,None
,Assets/Arts/Sfx/textures/tank_Prop_01.png,.png,286333,0,0,8,None
,Assets/Arts/Sfx/models/tank_cartoon_01_01_01.FBX,.fbx,18160,0,0,3,None
,Assets/Resources/Textures/ToonLit_01.png,.png,26413,0,0,2,None
,Assets/Arts/Sfx/models/Materials/No Name.mat,.mat,4892,0,0,11,None
,Assets/Arts/Sfx/textures/tx_lizi_03.png,.png,4623,0,0,13,None
,Assets/Arts/Sfx/textures/tx_lizi_36.mat,.mat,4268,0,0,7,None
,Assets/Arts/Sfx/textures/tx_lizi_36.png,.png,9667,0,0,7,None
,Assets/Arts/Sfx/models/xp_model_03.FBX,.fbx,16384,0,0,1,None
,Assets/Arts/Sfx/models/tank_cartoon_11_01.FBX,.fbx,22944,0,0,9,None
,Assets/Arts/Sfx/animation/sfx_item_01.anim,.anim,10668,0,0,1,None
,Assets/Arts/Sfx/animation/1.controller,.controller,7040,0,0,1,None
,Assets/Arts/Sfx/models/tank_Prop_06.FBX,.fbx,34368,0,0,1,None
,Assets/Arts/Sfx/models/Materials/道具.mat,.mat,4892,0,0,9,None
,Assets/Arts/Sfx/textures/tx_wenli_14.PNG,.png,3043,0,0,5,None
Assets/Arts/Sfx/textures/tx_wenli_14_02.mat,,.mat,4992,0,0.0047607421875,1,None
Assets/Resources/Textures/ToonLit_01.png,,.png,26413,0,0.0251893997192383,2,None
Assets/Arts/Sfx/models/xp_model_03.FBX,,.fbx,16384,0,0.015625,1,None
Assets/Arts/Sfx/animation/sfx_item_01.anim,,.anim,10668,0,0.0101737976074219,1,None
Assets/Arts/Sfx/animation/1.controller,,.controller,7040,0,0.0067138671875,1,None
Assets/Arts/Sfx/models/tank_Prop_06.FBX,,.fbx,34368,0,0.03277587890625,1,None
Assets/Resources/Buff/5.prefab,,.prefab,53688,13,0.42684268951416,0,None
,Assets/Standard Assets/Effects/ToonShading/Shaders/ToonBasic.shader,.shader,1310,0,0,9,None
,Assets/Arts/Sfx/models/tank_Prop_07.FBX,.fbx,27952,0,0,2,None
,Assets/Arts/Sfx/textures/tx_lizi_03.mat,.mat,4268,0,0,9,None
,Assets/Arts/Sfx/animation/6.controller,.controller,7040,0,0,2,None
,Assets/Arts/Sfx/textures/tank_Prop_01.mat,.mat,5032,0,0,8,None
,Assets/Arts/Sfx/textures/tank_Prop_01.png,.png,286333,0,0,8,None
,Assets/Arts/Sfx/models/Materials/No Name.mat,.mat,4892,0,0,11,None
,Assets/Arts/Sfx/textures/tx_lizi_03.png,.png,4623,0,0,13,None
,Assets/Arts/Sfx/textures/tx_lizi_36.mat,.mat,4268,0,0,7,None
,Assets/Arts/Sfx/textures/tx_lizi_36.png,.png,9667,0,0,7,None
,Assets/Arts/Sfx/animation/sfx_item_06.anim,.anim,10668,0,0,2,None
,Assets/Arts/Sfx/models/tank_cartoon_11_01.FBX,.fbx,22944,0,0,9,None
,Assets/Arts/Sfx/models/Materials/道具.mat,.mat,4892,0,0,9,None
Assets/Resources/Buff/6.prefab,,.prefab,53788,13,0.422625541687012,0,None
,Assets/Standard Assets/Effects/ToonShading/Shaders/ToonBasic.shader,.shader,1310,0,0,9,None
,Assets/Arts/Sfx/animation/sfx_item_02.anim,.anim,11376,0,0,2,None
,Assets/Arts/Sfx/textures/tx_lizi_03.mat,.mat,4268,0,0,9,None
,Assets/Arts/Sfx/textures/tx_trace_100_02.mat,.mat,4272,0,0,2,None
,Assets/Arts/Sfx/textures/tank_Prop_01.mat,.mat,5032,0,0,8,None
,Assets/Arts/Sfx/textures/tank_Prop_01.png,.png,286333,0,0,8,None
,Assets/Arts/Sfx/textures/tx_trace_100.png,.png,3121,0,0,8,None
,Assets/Arts/Sfx/models/Materials/No Name.mat,.mat,4892,0,0,11,None
,Assets/Arts/Sfx/textures/tx_lizi_03.png,.png,4623,0,0,13,None
,Assets/Arts/Sfx/models/tank_cartoon_11_01.FBX,.fbx,22944,0,0,9,None
,Assets/Arts/Sfx/models/tank_Prop_05.FBX,.fbx,29264,0,0,2,None
,Assets/Arts/Sfx/animation/2.controller,.controller,7040,0,0,2,None
,Assets/Arts/Sfx/models/Materials/道具.mat,.mat,4892,0,0,9,None
Assets/Resources/Buff/7.prefab,,.prefab,53684,13,0.422677993774414,0,None
,Assets/Standard Assets/Effects/ToonShading/Shaders/ToonBasic.shader,.shader,1310,0,0,9,None
,Assets/Arts/Sfx/textures/tank_Prop_02.png,.png,279442,0,0,1,None
,Assets/Arts/Sfx/textures/tx_lizi_03.mat,.mat,4268,0,0,9,None
,Assets/Arts/Sfx/models/tank_Prop_04.FBX,.fbx,30480,0,0,2,None
,Assets/Arts/Sfx/textures/tank_Prop_02.mat,.mat,5032,0,0,1,None
,Assets/Arts/Sfx/models/Materials/No Name.mat,.mat,4892,0,0,11,None
,Assets/Arts/Sfx/textures/tx_lizi_03.png,.png,4623,0,0,13,None
,Assets/Arts/Sfx/textures/tx_lizi_36.mat,.mat,4268,0,0,7,None
,Assets/Arts/Sfx/textures/tx_lizi_36.png,.png,9667,0,0,7,None
,Assets/Arts/Sfx/models/tank_cartoon_11_01.FBX,.fbx,22944,0,0,9,None
,Assets/Arts/Sfx/animation/4.controller,.controller,7040,0,0,2,None
,Assets/Arts/Sfx/models/Materials/道具.mat,.mat,4892,0,0,9,None
,Assets/Arts/Sfx/animation/sfx_item_04.anim,.anim,10668,0,0,2,None
Assets/Arts/Sfx/textures/tank_Prop_02.png,,.png,279442,0,0.266496658325195,1,None
Assets/Arts/Sfx/models/tank_Prop_04.FBX,,.fbx,30480,0,0.0290679931640625,2,None
Assets/Arts/Sfx/textures/tank_Prop_02.mat,,.mat,5032,0,0.00479888916015625,1,None
Assets/Arts/Sfx/animation/4.controller,,.controller,7040,0,0.0067138671875,2,None
Assets/Arts/Sfx/animation/sfx_item_04.anim,,.anim,10668,0,0.0101737976074219,2,None
Assets/Resources/Buff/8.prefab,,.prefab,53684,13,0.42924976348877,0,None
,Assets/Standard Assets/Effects/ToonShading/Shaders/ToonBasic.shader,.shader,1310,0,0,9,None
,Assets/Arts/Sfx/textures/tx_lizi_03.mat,.mat,4268,0,0,9,None
,Assets/Arts/Sfx/textures/tank_Prop_01.mat,.mat,5032,0,0,8,None
,Assets/Arts/Sfx/models/tank_Prop_04.FBX,.fbx,30480,0,0,2,None
,Assets/Arts/Sfx/textures/tank_Prop_01.png,.png,286333,0,0,8,None
,Assets/Arts/Sfx/models/Materials/No Name.mat,.mat,4892,0,0,11,None
,Assets/Arts/Sfx/textures/tx_lizi_03.png,.png,4623,0,0,13,None
,Assets/Arts/Sfx/textures/tx_lizi_36.mat,.mat,4268,0,0,7,None
,Assets/Arts/Sfx/textures/tx_lizi_36.png,.png,9667,0,0,7,None
,Assets/Arts/Sfx/models/tank_cartoon_11_01.FBX,.fbx,22944,0,0,9,None
,Assets/Arts/Sfx/animation/4.controller,.controller,7040,0,0,2,None
